date,market,manufacturer,brand,sub_brand,package,package_type,capacity_number,sales_value,sales_hectoliters,numeric_distribution_stores_handling,avg_price_per_liter,inventory_hectoliters,weighted_distribution_tdp_reach
12/23/2021,market1,manufacturer38,brand68,sub_brand2,BARRIL,NO RETORNABLE,5000,233976.0313,0.093000002,0.0004338,25196.64258,0,0.370999992
12/23/2021,market1,ABI,brand45,sub_brand2,BOTELLA,NO RETORNABLE,355,24624.54297,0.039999999,0.0002169,6215.180176,0,0.015
12/23/2021,market1,manufacturer10,brand14,sub_brand5,BOTELLA,RETORNABLE,330,3170310144,4412.967773,2.626073599,7184.077148,2754.951904,7.421999931
12/23/2021,market1,ABI,brand12,sub_brand3,LATA,NO RETORNABLE,296,130047944,154.4349976,0.027590699,8420.883789,102.2990036,0.169
12/23/2021,market1,ABI,brand15,sub_brand3,LATA,NO RETORNABLE,330,1663155072,2085.837891,3.848055601,7973.557129,1318.194946,4.703999996
12/23/2021,market1,ABI,brand1,sub_brand1,BOTELLA,NO RETORNABLE,330,254381680,305.8670044,0.236016601,8316.733398,43.13399887,3.447999954
12/23/2021,market1,ABI,brand16,sub_brand20,BOTELLA,NO RETORNABLE,330,6551925,7.835000038,0.0062001,8362.05957,2.322000027,0.012
12/23/2021,market1,ABI,brand44,sub_brand15,LATA,NO RETORNABLE,330,2384710144,6209.101074,0.135890603,3840.668945,80.06199646,1.080000043
12/23/2021,market1,manufacturer16,brand43,sub_brand2,BOTELLA,NO RETORNABLE,500,43699620,15.47500038,0.0379005,28239.39844,8.536999702,0.70599997
12/23/2021,market1,ABI,brand25,sub_brand2,LATA,NO RETORNABLE,250,715821184,552.1119995,1.291092038,12965.14648,440.4559937,2.907000065
12/23/2021,market1,ABI,brand97,sub_brand3,BOTELLA,NO RETORNABLE,330,1030,0.003,0.0002169,3121.211914,0,0.003
12/23/2021,market1,ABI,brand61,sub_brand3,BOTELLA,NO RETORNABLE,275,1586803456,1958.869019,1.849282026,8100.61084,1273.088989,7.993000031
12/23/2021,market1,manufacturer36,brand66,sub_brand2,LATA,NO RETORNABLE,500,151984064,72.21800232,0.244093493,21045.14258,33.39400101,1.988000035
12/23/2021,market1,manufacturer22,brand46,sub_brand2,LATA,NO RETORNABLE,330,125066168,190.9519958,0.363977998,6549.62793,12.39400005,1.013000011
12/23/2021,market1,manufacturer27,brand54,sub_brand2,BOTELLA,NO RETORNABLE,330,25265266,7.914000034,0.1270473,31925.05469,3.854000092,1.319000006
12/23/2021,market1,manufacturer43,brand76,sub_brand2,BOTELLA,NO RETORNABLE,330,15608414,8.423000336,0.049224898,18529.73828,5.998000145,0.421000004
12/23/2021,market1,ABI,brand36,sub_brand3,LATA,NO RETORNABLE,330,12242518016,27108.46484,0.503141224,4516.124023,175.6439972,1.042999983
12/23/2021,market1,manufacturer2,brand2,sub_brand2,BOTELLA,NO RETORNABLE,,92720136,46.05500031,0.152900696,20132.69336,27.84900093,1.84800005
12/23/2021,market1,ABI,brand16,sub_brand5,BOTELLA,NO RETORNABLE,330,68465408,93.875,0.262148708,7293.241211,142.3840027,0.862999976
12/23/2021,market1,manufacturer13,brand24,sub_brand2,LATA,NO RETORNABLE,500,47663052,17.22400093,0.136802703,27671.69336,28.49200058,1.067999959
12/23/2021,market1,manufacturer25,brand49,sub_brand2,BOTELLA,NO RETORNABLE,330,870489.875,0.453999996,0.0098903,19158.59375,0.5,0.017999999
12/23/2021,market1,ABI,brand3,sub_brand12,LATA,NO RETORNABLE,330,12418486272,20386.76172,9.144762993,6091.445801,6784.209961,19.5
12/23/2021,market1,ABI,brand12,sub_brand21,LATA,NO RETORNABLE,330,3428.399902,0.009,0.0002169,3635.631104,0,0.003
12/23/2021,market1,ABI,brand3,sub_brand12,BOTELLA,RETORNABLE,320,23846871040,36999.16406,10.72862339,6445.246094,13995.63184,26.73600006
12/23/2021,market1,manufacturer3,brand11,sub_brand2,BOTELLA,NO RETORNABLE,330,7883995,4.100999832,0.0134488,19225.36328,0,1.021000028
12/23/2021,market1,ABI,brand16,sub_brand3,BOTELLA,RETORNABLE,1000,33022900224,65524.43359,12.77560234,5039.78418,17850.94922,22.11599922
12/23/2021,market1,ABI,brand16,sub_brand6,BOTELLA,NO RETORNABLE,330,35926.07422,0.061000001,0.0002169,5848.294922,0,0.001
12/23/2021,market1,ABI,brand1,sub_brand26,BOTELLA,NO RETORNABLE,330,14597737,15.0710001,0.051427402,9685.913086,25.54299927,0.144999996
12/23/2021,market1,manufacturer10,brand14,sub_brand3,BOTELLA,NO RETORNABLE,300,570483072,709.8839722,0.950858295,8036.28418,907.8939819,1.855999947
12/23/2021,market1,ABI,brand1,sub_brand1,BOTELLA,NO RETORNABLE,900,124400,0.081,0.0004338,15358.02539,0,0.02
12/23/2021,market1,manufacturer4,brand5,sub_brand2,LATA,NO RETORNABLE,330,3629056256,5705.606934,0.401057512,6360.507813,0,0.991999984
12/23/2021,market1,manufacturer17,brand34,sub_brand2,LATA,NO RETORNABLE,330,52231532,132.7810059,0.066978201,3933.669922,0,1.942000031
12/23/2021,market1,ABI,brand16,sub_brand3,LATA,NO RETORNABLE,473,306787648,506.7250061,0.409580112,6054.324219,230.2700043,1.398000002
12/23/2021,market1,ABI,brand15,sub_brand3,BOTELLA,NO RETORNABLE,330,5894.606934,0.01,0.0001399,5756.452148,0,0
12/23/2021,market1,manufacturer26,brand53,sub_brand2,BOTELLA,NO RETORNABLE,250,78547688,20.81100082,0.169376805,37742.93359,7.513000011,1.934000015
12/23/2021,market1,ABI,brand12,sub_brand3,LATA,NO RETORNABLE,330,61960998912,78422.49219,27.27817154,7900.921875,36754.46484,49.59199905
12/23/2021,market1,ABI,brand15,sub_brand3,BOTELLA,RETORNABLE,750,243844960,425.2179871,0.9587695,5734.583008,407.2709961,0.848999977
12/23/2021,market1,manufacturer40,brand72,sub_brand2,LATA,NO RETORNABLE,330,8833428,17.8029995,0.0028403,4961.755859,17.07799911,0.008
12/23/2021,market1,manufacturer48,brand94,sub_brand2,BOTELLA,NO RETORNABLE,330,1475495.75,1.031000018,0.002603,14317.83398,0,0.125
12/23/2021,market1,manufacturer8,brand10,sub_brand2,LATA,NO RETORNABLE,330,1295381.875,0.421999991,0.0041214,30667.91016,0,0.100000001
12/23/2021,market1,manufacturer10,brand14,sub_brand3,BOTELLA,RETORNABLE,330,21966198784,32548.77148,10.1190052,6748.703125,20068.58789,24.26300049
12/23/2021,market1,manufacturer19,brand39,sub_brand2,BOTELLA,NO RETORNABLE,330,13646367,5.772999763,0.029041201,23636.37695,3.555999994,0.006
12/23/2021,market1,ABI,brand42,sub_brand5,BOTELLA,RETORNABLE,330,131447328,167.4279938,0.421944588,7850.966797,86.51899719,1.388000011
12/23/2021,market1,ABI,brand71,sub_brand3,BOTELLA,RETORNABLE,175,34680274944,30414.25195,5.380782604,11402.63965,8915.761719,15.01900005
12/23/2021,market1,manufacturer29,brand77,sub_brand2,LATA,NO RETORNABLE,500,12235095,16.08699989,0.020390101,7605.630859,0,0.763000011
12/23/2021,market1,ABI,brand1,sub_brand33,BOTELLA,RETORNABLE,330,2367295,2.921000004,0.132655695,8105.425781,47.84799957,0.363999993
12/23/2021,market1,manufacturer11,brand19,sub_brand3,LATA,NO RETORNABLE,500,37333380,20.76099968,0.037823301,17982.38086,1.190999985,1.360000014
12/23/2021,market1,ABI,brand1,sub_brand26,BOTELLA,RETORNABLE,330,5445433856,5979.632813,6.923511505,9106.635742,3127.020996,17.98699951
12/23/2021,market1,manufacturer10,brand22,sub_brand18,BARRIL,NO RETORNABLE,,73367.63281,0.082000002,0.0004338,8916.825195,0,0.093000002
12/23/2021,market1,manufacturer10,brand20,sub_brand3,BOTELLA,NO RETORNABLE,330,1541870848,1310.107056,1.883062363,11769.04199,351.9859924,8.779999733
12/23/2021,market1,ABI,brand7,sub_brand15,BARRIL,NO RETORNABLE,,2172827,2.987999916,0.0004338,7272.769043,0,0.008
12/23/2021,market1,manufacturer3,brand4,sub_brand2,BOTELLA,NO RETORNABLE,500,13443532,5.535999775,0.020824,24282.73828,0,1.366999984
12/23/2021,market1,manufacturer10,brand20,sub_brand3,LATA,NO RETORNABLE,350,3200,0.004,0.0002169,9142.857422,0,0.012
12/23/2021,market1,manufacturer16,brand31,sub_brand2,LATA,NO RETORNABLE,500,42673580,16.36100006,0.0268976,26082.24609,0,2.005000114
12/23/2021,market1,manufacturer2,brand2,sub_brand2,BOTELLA,NO RETORNABLE,450,77855144,34.39199829,0.0293798,22637.49609,0,1.297999978
12/23/2021,market1,manufacturer10,brand22,sub_brand13,BOTELLA,NO RETORNABLE,330,452447456,327.7590027,1.789273024,13804.28613,234.0160065,6.980999947
12/23/2021,market1,manufacturer29,brand56,sub_brand2,BOTELLA,NO RETORNABLE,330,939408.125,1.722000003,0.0079541,5454.540039,0,0.016000001
12/23/2021,market1,manufacturer10,brand20,sub_brand3,BARRIL,NO RETORNABLE,,1632350.5,1.340000033,0.0013015,12185.08398,0,0.160999998
12/23/2021,market1,manufacturer7,brand9,sub_brand2,BOTELLA,NO RETORNABLE,650,6352303,5.394999981,0.0112797,11774.68848,0,1.501000047
12/23/2021,market1,ABI,brand15,sub_brand3,LATA,NO RETORNABLE,355,143274736,208.7830048,0.499570787,6862.391113,89.75299835,0.493999988
12/23/2021,market1,ABI,brand61,sub_brand3,BOTELLA,RETORNABLE,275,4152018.5,4.230999947,0.096686602,9812.305664,9.470000267,0.098999999
12/23/2021,market1,ABI,brand26,sub_brand9,BOTELLA,NO RETORNABLE,710,6415439,6.474999905,0.027328201,9907.630859,0.319999993,0.096000001
12/23/2021,market1,manufacturer10,brand22,sub_brand27,BARRIL,NO RETORNABLE,,64196.67969,0.071999997,0.0004338,8916.206055,0,0.093000002
12/23/2021,market1,manufacturer22,brand46,sub_brand2,LATA,NO RETORNABLE,330,1031390.313,0.453000009,0.0017353,22790.13477,0,0.056000002
12/23/2021,market1,manufacturer22,brand46,sub_brand2,BOTELLA,NO RETORNABLE,,6976450,3.599999905,0.017136401,19379.08203,0,0.921000004
12/23/2021,market1,manufacturer8,brand18,sub_brand2,BOTELLA,NO RETORNABLE,330,3051265.25,1.13499999,0.0041214,26878.89453,0,0.782000005
12/23/2021,market1,manufacturer10,brand14,sub_brand3,LATA,NO RETORNABLE,355,15241428992,24382.64648,12.81865883,6250.933105,16070.63965,27.91699982
12/23/2021,market1,manufacturer10,brand22,sub_brand2,BOTELLA,NO RETORNABLE,330,95881400,56.98699951,0.344215214,16825.25977,18.01499939,1.942000031
12/23/2021,market1,ABI,brand7,sub_brand4,BOTELLA,NO RETORNABLE,330,468969280,359.9880066,1.541120529,13027.37207,196.0319977,8.338999748
12/23/2021,market1,manufacturer11,brand19,sub_brand3,BOTELLA,NO RETORNABLE,500,81636016,36.11600113,0.046698,22603.66016,0.300999999,2.14199996
12/23/2021,market1,ABI,brand1,sub_brand43,BOTELLA,RETORNABLE,330,939093.75,1.032999992,0.0345442,9090.935547,3.680999994,0.048
12/23/2021,market1,ABI,brand15,sub_brand3,BOTELLA,RETORNABLE,1000,12842521600,25979.30859,4.681194782,4943.366211,9701.708984,5.230000019
12/23/2021,market1,manufacturer6,brand29,sub_brand2,BOTELLA,NO RETORNABLE,330,85920152,112.927002,0.044684801,7608.479004,0,1.784000039
12/23/2021,market1,manufacturer10,brand33,sub_brand3,BOTELLA,NO RETORNABLE,330,975845.75,1.546000004,0.061595399,6311.251953,30.89999962,0.194000006
12/23/2021,market1,manufacturer3,brand52,sub_brand2,BOTELLA,NO RETORNABLE,500,169512.1719,0.071000002,0.0008677,23797.86133,0,0.024
12/23/2021,market1,ABI,brand12,sub_brand16,BOTELLA,NO RETORNABLE,330,47772172,55.75299835,0.072631396,8568.540039,245.4450073,0.231999993
12/23/2021,market1,manufacturer34,brand92,sub_brand2,BOTELLA,NO RETORNABLE,330,351258.0625,0.086999997,0.0021692,40556.29297,0,0.57099998
12/23/2021,market1,ABI,brand15,sub_brand3,LATA,NO RETORNABLE,473,257031024,387.5299988,0.984650612,6632.538086,212.651001,1.858999968
12/23/2021,market1,ABI,brand51,sub_brand3,BOTELLA,RETORNABLE,330,357669824,416.098999,1.941071749,8595.780273,533.5880127,4.80700016
12/23/2021,market1,ABI,brand16,sub_brand5,LATA,NO RETORNABLE,296,39973228,54.06399918,0.0263664,7393.633789,18.44199944,0.104000002
12/23/2021,market1,ABI,brand16,sub_brand5,BOTELLA,RETORNABLE,250,171900496,258.4049988,0.091909498,6652.378906,11.36400032,0.163000003
12/23/2021,market1,ABI,brand12,sub_brand3,LATA,NO RETORNABLE,473,2074072192,3433.724121,2.714309454,6040.298828,1127.188965,3.934999943
12/23/2021,market1,manufacturer10,brand57,sub_brand24,BOTELLA,NO RETORNABLE,355,5930215,5.462999821,0.092498802,10855.59277,12.54100037,0.372000009
12/23/2021,market1,manufacturer10,brand35,sub_brand2,LATA,NO RETORNABLE,330,705356800,1509.171997,0.133691505,4673.798828,22.73600006,2.615999937
12/23/2021,market1,manufacturer5,brand6,sub_brand2,BOTELLA,NO RETORNABLE,330,3181204,0.906000018,0.0123642,35128.13672,0,0.340999991
12/23/2021,market1,manufacturer10,brand14,sub_brand3,LATA,NO RETORNABLE,330,786891840,1106.462036,1.933507442,7111.782227,1303.029053,5.110000134
12/23/2021,market1,manufacturer10,brand99,sub_brand20,LATA,NO RETORNABLE,250,324719.1875,0.368999988,0.044182599,8799.977539,0,0.001
12/23/2021,market1,ABI,brand16,sub_brand5,BOTELLA,RETORNABLE,175,192396096,222.4649963,0.077239603,8648.381836,174.7120056,0.192000002
12/23/2021,market1,manufacturer3,brand52,sub_brand2,LATA,NO RETORNABLE,500,7152493.5,3.634000063,0.0104304,19681.50195,1.088999987,0.973999977
12/23/2021,market1,ABI,brand16,sub_brand3,LATA,NO RETORNABLE,355,594937280,854.1099854,1.363678694,6965.578125,1128.36499,2.720999956
12/23/2021,market1,manufacturer38,brand68,sub_brand2,LATA,NO RETORNABLE,330,17285184,31.03100014,0.0147503,5570.341797,0,0.69599998
12/23/2021,market1,ABI,brand16,sub_brand5,BOTELLA,RETORNABLE,750,31354732544,52771.00781,12.08386803,5941.65918,21501.0957,20.95400047
12/23/2021,market1,manufacturer28,brand55,sub_brand2,BOTELLA,NO RETORNABLE,500,6970758,1.738999963,0.0201014,40095.47266,0.158999994,0.347000003
12/23/2021,market1,manufacturer21,brand41,sub_brand3,LATA,NO RETORNABLE,473,23218506,10.0170002,0.0067244,23179.95703,0,0.180000007
12/23/2021,market1,manufacturer10,brand20,sub_brand3,BOTELLA,RETORNABLE,330,751545984,604.6079712,1.017976761,12430.30078,404.25,2.049999952
12/23/2021,market1,manufacturer38,brand80,sub_brand2,LATA,NO RETORNABLE,500,29085808,12.42700005,0.051932,23405.50391,5.05700016,1.555999994
12/23/2021,market1,manufacturer41,brand74,sub_brand2,LATA,NO RETORNABLE,330,24009808,27.93499947,0.034489699,8594.782227,0,0.666000009
12/23/2021,market1,ABI,brand16,sub_brand5,BOTELLA,RETORNABLE,330,1.45E+11,173120.5781,40.03295135,8370.291992,64895.27344,74.02400208
12/23/2021,market1,manufacturer10,brand14,sub_brand3,LATA,NO RETORNABLE,269,1495864192,2082.550049,1.079816222,7182.847168,637.8109741,7.249000072
12/23/2021,market1,ABI,brand12,sub_brand26,LATA,NO RETORNABLE,355,150746592,207.4920044,0.774929106,7265.184082,268.8859863,1.656999946
12/23/2021,market1,ABI,brand1,sub_brand34,BOTELLA,RETORNABLE,,15432510464,26173.33984,13.71915245,5896.270996,11860.54492,25.71999931
12/23/2021,market1,manufacturer10,brand14,sub_brand3,BOTELLA,RETORNABLE,750,5520864256,12043.06738,3.498249054,4584.268066,5026.533203,7.440999985
12/23/2021,market1,ABI,brand16,sub_brand20,LATA,NO RETORNABLE,355,75845616,107.697998,1.055270791,7042.444824,196.9600067,2.269999981
12/23/2021,market1,manufacturer23,brand47,sub_brand2,BOTELLA,NO RETORNABLE,330,10809786,6.120999813,0.0083268,17660.36523,0,0.700999975
12/23/2021,market1,manufacturer2,brand2,sub_brand2,LATA,NO RETORNABLE,900,23432714,12.84700012,0.034417901,18240.35742,0.286000013,1.60800004
12/23/2021,market1,manufacturer42,brand75,sub_brand2,BOTELLA,NO RETORNABLE,330,6201830,0.99000001,0.018799899,62671.33594,0.209999993,0.402999997
12/23/2021,market1,ABI,brand16,sub_brand3,BOTELLA,NO RETORNABLE,330,19820944,27.85300064,0.076985396,7116.230957,36.19900131,0.358999997
12/23/2021,market1,manufacturer31,brand69,sub_brand2,LATA,NO RETORNABLE,330,121049640,141.9320068,0.0527777,8528.714844,12.43900013,1.322000027
12/23/2021,market1,manufacturer10,brand20,sub_brand3,LATA,NO RETORNABLE,250,39112460,42.31800079,0.0862137,9242.544922,20.07600021,0.300000012
12/23/2021,market1,ABI,brand1,sub_brand1,LATA,NO RETORNABLE,269,1284149248,1342.53894,1.914684653,9565.079102,477.927002,5.217000008
12/23/2021,market1,ABI,brand16,sub_brand5,LATA,NO RETORNABLE,473,265731984,460.9859924,1.584065914,5764.425781,325.480011,1.406999946
12/23/2021,market1,manufacturer10,brand57,sub_brand24,LATA,NO RETORNABLE,355,2277536.75,2.664999962,0.028736901,8547.03418,2.77699995,0.100000001
12/23/2021,market1,ABI,brand16,sub_brand3,BOTELLA,RETORNABLE,225,503729568,649.9819946,0.388467014,7749.896973,168.5240021,1.100000024
12/23/2021,market1,ABI,brand16,sub_brand6,LATA,NO RETORNABLE,355,6400622.5,10.55700016,0.114461601,6063.033203,37.44100189,0.068000004
12/23/2021,market1,ABI,brand3,sub_brand3,LATA,NO RETORNABLE,350,5750216.5,7.105000019,0.0239348,8093.060059,3.457000017,0.081
12/23/2021,market1,manufacturer10,brand28,sub_brand2,BOTELLA,NO RETORNABLE,,22616038,8.923999786,0.017136401,25343.98828,0,0.768999994
12/23/2021,market1,ABI,brand7,sub_brand22,BOTELLA,NO RETORNABLE,330,105450848,84.68599701,0.370586812,12452.04492,58.5,4.295000076
12/23/2021,market1,manufacturer7,brand9,sub_brand2,LATA,NO RETORNABLE,500,22102826,9.147999763,0.0716777,24162.56445,0.536000013,1.662999988
12/23/2021,market1,manufacturer4,brand5,sub_brand2,LATA,NO RETORNABLE,500,90498000,43.67100143,0.131073505,20722.75195,5.434000015,1.860000014
12/23/2021,market1,manufacturer8,brand38,sub_brand2,LATA,NO RETORNABLE,330,9098762,2.819000006,0.0119304,32280.79492,0,0.310000002
12/23/2021,market1,ABI,brand1,sub_brand7,LATA,NO RETORNABLE,330,3880889856,4619.000977,7.630467892,8402.010742,3389.465088,18.23399925
12/23/2021,market1,manufacturer12,brand21,sub_brand8,BOTELLA,NO RETORNABLE,450,191988864,128.8079987,1.10293448,14904.98926,89.98500061,3.75999999
12/23/2021,market1,manufacturer10,brand57,sub_brand25,LATA,NO RETORNABLE,330,3793180928,5480.228027,2.155282974,6921.575195,1951.250977,10.39299965
12/23/2021,market1,ABI,brand45,sub_brand2,BOTELLA,NO RETORNABLE,250,10668928000,11035.66113,10.12513161,9667.683594,5556.994141,28.33200073
12/23/2021,market1,ABI,brand3,sub_brand3,BOTELLA,RETORNABLE,350,4942078464,7198.419922,5.364477158,6865.504883,5972.850098,10.78199959
12/23/2021,market1,manufacturer10,brand17,sub_brand3,BOTELLA,NO RETORNABLE,207,2205208.5,1.541000009,0.022546099,14305.87891,8.161000252,0.097000003
12/23/2021,market1,manufacturer9,brand13,sub_brand2,BOTELLA,NO RETORNABLE,750,12891921,3.140000105,0.0112797,41053.14844,0,0.342999995
12/23/2021,market1,manufacturer22,brand46,sub_brand2,BOTELLA,NO RETORNABLE,355,271462.1563,0.077,0.0004338,35209.09766,0,0.012
12/23/2021,market1,ABI,brand3,sub_brand12,BOTELLA,NO RETORNABLE,320,1653054.875,3.01699996,0.143775299,5478.570801,17.8560009,0.192000002
12/23/2021,market1,manufacturer10,brand57,sub_brand25,BOTELLA,RETORNABLE,330,95328824,128.7720032,0.678358674,7402.905762,81.92199707,0.150000006
12/23/2021,market1,ABI,brand16,sub_brand5,BOTELLA,RETORNABLE,1000,34515234816,69569.71094,13.29971504,4961.245117,23343.61719,23.79000092
12/23/2021,market1,manufacturer3,brand11,sub_brand2,LATA,NO RETORNABLE,500,31642698,15.44699955,0.136496201,20485.29883,13.04100037,1.559999943
12/23/2021,market1,manufacturer17,brand34,sub_brand2,LATA,NO RETORNABLE,250,216131.7344,0.328000009,0.0069656,6593.805176,0.237000003,0.086999997
12/23/2021,market1,manufacturer8,brand38,sub_brand2,BOTELLA,NO RETORNABLE,330,2094038.625,0.628000021,0.0043383,33348.28125,0,0.787999988
12/23/2021,market1,ABI,brand7,sub_brand23,LATA,NO RETORNABLE,269,2718801664,3125.628906,6.519373417,8698.415039,1687.68103,17.62999916
12/23/2021,market1,manufacturer12,brand21,sub_brand8,BOTELLA,NO RETORNABLE,330,65288472,58.60800171,0.3730959,11139.91992,109.7129974,3.115999937
12/23/2021,market1,manufacturer26,brand53,sub_brand2,BOTELLA,NO RETORNABLE,330,11515609,2.661000013,0.0195064,43280.375,0.015,1.162999988
12/23/2021,market1,manufacturer33,brand63,sub_brand2,BOTELLA,NO RETORNABLE,330,68569048,44.61999893,0.207597896,15367.33691,45.29100037,2.196000099
12/23/2021,market1,manufacturer30,brand59,sub_brand2,BOTELLA,NO RETORNABLE,500,14676366,5.796000004,0.0193056,25322.85156,0,1.251000047
12/23/2021,market1,ABI,brand58,sub_brand3,BOTELLA,RETORNABLE,330,17900258,28.92200089,0.222703606,6189.079102,38.25899887,0.375
12/23/2021,market1,manufacturer37,brand67,sub_brand2,BOTELLA,NO RETORNABLE,330,35967256,10.92199993,0.063660003,32929.6875,22.07500076,0.270000011
12/23/2021,market1,ABI,brand42,sub_brand5,BOTELLA,NO RETORNABLE,330,903188800,1486.108032,0.241660103,6077.544922,287.7279968,0.753000021
12/23/2021,market1,ABI,brand16,sub_brand5,LATA,NO RETORNABLE,300,67686008,67.68599701,0.019799899,10000,14.00300026,0.075000003
12/23/2021,market1,manufacturer44,brand78,sub_brand2,BOTELLA,NO RETORNABLE,330,7739798.5,1.575999975,0.013015,49099.18359,0,0.439999998
12/23/2021,market1,manufacturer29,brand77,sub_brand2,LATA,NO RETORNABLE,330,26253302,41.73799896,0.0143165,6290.080078,0,0.56400001
12/23/2021,market1,ABI,brand25,sub_brand2,LATA,NO RETORNABLE,269,3755039488,3370.071045,4.086470604,11142.31445,1673.516968,14.7159996
12/23/2021,market1,manufacturer12,brand21,sub_brand8,LATA,NO RETORNABLE,330,13337140,12.89099979,0.211199,10345.99023,16.00300026,0.101999998
12/23/2021,market1,manufacturer10,brand20,sub_brand3,LATA,NO RETORNABLE,330,2109653248,2048.063965,2.334872484,10300.71875,1256.552002,10.43400002
12/23/2021,market1,manufacturer45,brand79,sub_brand2,BOTELLA,NO RETORNABLE,500,4733312.5,1.728999972,0.079884,27368.57227,5.520999908,0.331
12/23/2021,market1,ABI,brand61,sub_brand3,LATA,NO RETORNABLE,330,1828065792,2797.361084,3.159821749,6534.964844,1471.776001,11.35299969
12/23/2021,market1,ABI,brand7,sub_brand4,LATA,NO RETORNABLE,269,1007951744,908.1859741,1.242117524,11098.51172,332.3150024,7.572999954
12/23/2021,market1,manufacturer34,brand64,sub_brand2,BOTELLA,NO RETORNABLE,330,25192158,4.767000198,0.062580802,52843.10547,0.828999996,0.465999991
12/23/2021,market1,manufacturer32,brand62,sub_brand2,BOTELLA,NO RETORNABLE,330,8498564,2.755000114,0.0220537,30842.74219,0.209999993,1.14199996
12/23/2021,market1,manufacturer31,brand60,sub_brand2,LATA,NO RETORNABLE,330,33936504,41.68399811,0.033188201,8141.429199,0,1.414000034
12/23/2021,market1,manufacturer11,brand19,sub_brand3,BOTELLA,NO RETORNABLE,500,202588.3125,0.078000002,0.0002169,26120.20508,0,0.004
12/23/2021,market1,manufacturer10,brand33,sub_brand3,LATA,NO RETORNABLE,330,1673114624,2519.600098,3.438673019,6640.398926,3306.825928,7.618999958
12/23/2021,market1,manufacturer10,brand22,sub_brand27,BOTELLA,NO RETORNABLE,330,182582800,126.9329987,0.996147573,14384.2373,101.4919968,5.275000095
12/23/2021,market1,ABI,brand16,sub_brand30,BOTELLA,RETORNABLE,330,251042848,335.519989,2.594090462,7482.200195,441.6679993,3.967000008
12/23/2021,market1,manufacturer24,brand48,sub_brand2,BOTELLA,NO RETORNABLE,330,41123940,7.214000225,0.081330702,57003.05078,6.493000031,0.223000005
12/23/2021,market1,manufacturer15,brand30,sub_brand2,LATA,NO RETORNABLE,330,129928408,160.3470001,0.0565961,8102.934082,0.104999997,1.348999977
12/23/2021,market1,ABI,brand45,sub_brand2,LATA,NO RETORNABLE,269,51426377728,58127.22656,27.87755775,8847.209961,25536.86914,57.34700012
12/23/2021,market1,ABI,brand1,sub_brand32,BOTELLA,RETORNABLE,330,1552283.25,1.828999996,0.074184999,8484.833008,18.53300095,0.137999997
12/23/2021,market1,manufacturer39,brand70,sub_brand3,BOTELLA,NO RETORNABLE,330,362867360,309.9590149,0.573675692,11706.93359,130.0659943,3.634000063
12/23/2021,market1,manufacturer10,brand33,sub_brand3,LATA,NO RETORNABLE,269,1397070208,1703.18103,1.666890025,8202.712891,979.2940063,2.459000111
12/23/2021,market1,ABI,brand12,sub_brand3,BOTELLA,RETORNABLE,330,2.13E+11,282832.75,33.52281189,7522.145996,91265.14063,62.26599884
12/23/2021,market1,manufacturer22,brand46,sub_brand2,BOTELLA,NO RETORNABLE,500,45016.17969,0.016000001,0.0002169,29023.9707,0,0.004
12/23/2021,market1,ABI,brand12,sub_brand3,BOTELLA,RETORNABLE,1000,52823060480,107633.2266,15.16928864,4907.690918,34684.08984,24.32699966
12/23/2021,market1,manufacturer7,brand9,sub_brand2,BOTELLA,NO RETORNABLE,330,6516260.5,3.822000027,0.0151842,17048.14258,0,1.595999956
12/23/2021,market1,ABI,brand1,sub_brand26,LATA,NO RETORNABLE,330,3823766272,4554.367188,7.690014362,8395.823242,3872.434082,15.17500019
12/23/2021,market1,ABI,brand15,sub_brand3,BOTELLA,RETORNABLE,300,24930834,14.95899963,0.016878299,16666.66797,0,0.004
12/23/2021,market1,manufacturer5,brand6,sub_brand2,BOTELLA,NO RETORNABLE,500,3301823.5,1.029000044,0.0086767,32101.73047,0,0.270999998
12/23/2021,market1,ABI,brand25,sub_brand2,BOTELLA,NO RETORNABLE,330,9245901824,7443.428223,5.996111393,12421.56445,2218.00293,18.77700043
1/23/2022,market1,ABI,brand58,sub_brand3,BOTELLA,RETORNABLE,330,7137909,11.0710001,0.165454999,6447.130859,49.86299896,0.172999993
1/23/2022,market1,manufacturer17,brand34,sub_brand2,BOTELLA,NO RETORNABLE,500,31475290,13.76200008,0.0084567,22870.61133,0,0.702000022
1/23/2022,market1,manufacturer38,brand68,sub_brand2,BARRIL,NO RETORNABLE,5000,251980,0.100000001,0.0004337,25198,0,0.178000003
1/23/2022,market1,manufacturer20,brand40,sub_brand2,BOTELLA,NO RETORNABLE,500,183413184,55.80599976,0.113808498,32866.23828,35.79499817,1.177000046
1/23/2022,market1,manufacturer10,brand14,sub_brand3,LATA,NO RETORNABLE,355,12928499712,19629.0918,12.46782207,6586.396973,13313.57617,25.49900055
1/23/2022,market1,manufacturer17,brand34,sub_brand2,LATA,NO RETORNABLE,330,4590145536,9036.140625,1.031091928,5079.763184,117.3399963,4.166999817
1/23/2022,market1,ABI,brand73,sub_brand15,LATA,NO RETORNABLE,330,2688583,3.555999994,0.122044303,7560.609863,1.062000036,0.382999986
1/23/2022,market1,manufacturer8,brand18,sub_brand2,LATA,NO RETORNABLE,330,8281288,2.753000021,0.0108419,30079.10156,0,0.261999995
