target_sku,other_sku,manufacturer,elasticity
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,BALTIKA T. BOTELLA NO RETORNABLE 500.0,manufacturer2,0
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,3 CORDILLERAS ROSADA BOTELLA NO RETORNABLE 330.0,manufacturer10,0.00282334
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,ERDINGER CTE BOTELLA NO RETORNABLE 330.0,manufacturer11,0.002922003
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,3 CORDILLERAS NEGRA BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002922291
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,TECATE CTE LATA NO RETORNABLE 330.0,manufacturer10,0.003161359
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,OTRAS MARCAS T. BOTELLA RETORNABLE 330.0,manufacturer22,0.002962726
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,manufacturer7,0.002954833
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,8.6 T. LATA NO RETORNABLE 500.0,manufacturer36,0.002888252
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,OTRAS MARCAS CTE LATA NO RETORNABLE 330.0,manufacturer22,0.002885347
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,ANDINA CTE BOTELLA RETORNABLE 250.0,manufacturer10,0.002462947
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,LINO BREWING T. BOTELLA NO RETORNABLE 330.0,manufacturer37,0.002929672
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,manufacturer30,0.002924875
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,INNIS & GUNN T. BOTELLA NO RETORNABLE 330.0,manufacturer32,0.003060309
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,OTRAS MARCAS ESPECIAL LATA NO RETORNABLE 500.0,manufacturer22,0.002612531
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,ANDINA CTE LATA NO RETORNABLE 355.0,manufacturer10,0.002933921
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,ANDINA CTE BOTELLA NO RETORNABLE 300.0,manufacturer10,0.002940513
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,MONARCA T. LATA NO RETORNABLE 330.0,manufacturer6,0.002990556
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,CHELARTE T. BOTELLA NO RETORNABLE 330.0,manufacturer23,0.002950587
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,HE150KEN CTE LATA NO RETORNABLE 269.0,manufacturer10,0.002875715
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,ANDINA LIGHT LATA NO RETORNABLE null.0,manufacturer10,0.002864628
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,GROLSCH PREMIUM BOTELLA NO RETORNABLE 330.0,manufacturer12,0.002951932
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,ANDINA CTE BOTELLA NO RETORNABLE 250.0,manufacturer10,0.002913591
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,HEINEKEN CTE BOTELLA RETORNABLE 330.0,manufacturer10,0.002974229
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,ELVIS JUICE T. BOTELLA NO RETORNABLE 330.0,manufacturer8,0.00294744
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,LIEFMANS T. BOTELLA NO RETORNABLE 330.0,manufacturer26,0.002111252
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,COLA & POLA CTE LATA NO RETORNABLE 269.0,manufacturer46,0
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,ANDINA COLOMBIANA CTE BOTELLA NO RETORNABLE 200.0,manufacturer10,0
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,HEINEKEN CTE BARRIL NO RETORNABLE 5000.0,manufacturer10,0.002933702
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,TRES GUERREROS T. BOTELLA NO RETORNABLE 330.0,manufacturer25,0.002951838
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,STOWFORD T. BOTELLA NO RETORNABLE 330.0,manufacturer5,0.002955994
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,HEINEKEN CTE BOTELLA NO RETORNABLE 650.0,manufacturer10,0.002949182
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,BENEDIKTINER T. LATA NO RETORNABLE 500.0,manufacturer3,0.002148513
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,BENEDIKTINER T. BOTELLA NO RETORNABLE 500.0,manufacturer3,0.002353095
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,HEINEKEN CTE BARRIL NO RETORNABLE null.0,manufacturer10,0.00086079
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,MONARCA T. BOTELLA NO RETORNABLE 330.0,manufacturer6,0.002930402
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,BALTIKA T. BOTELLA NO RETORNABLE null.0,manufacturer2,0.00301559
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,OTRAS MARCAS T. BOTELLA NO RETORNABLE 750.0,manufacturer22,0
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,GROLSCH PREMIUM BOTELLA NO RETORNABLE 450.0,manufacturer12,0.002705768
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,WARSTEINER T. BOTELLA NO RETORNABLE 330.0,manufacturer11,0.00288642
BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,TECATE CTE LATA NO RETORNABLE 473.0,manufacturer10,0
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,COLA & POLA LIMONADA DE COCO LATA NO RETORNABLE 330.0,manufacturer46,0.002226231
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ANDINA COLOMBIANA CTE BOTELLA NO RETORNABLE 1500.0,manufacturer10,0
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,COLA & POLA CTE BOTELLA NO RETORNABLE 330.0,manufacturer46,0.002472564
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,COLA & POLA LIMA LIMON LATA NO RETORNABLE 330.0,manufacturer46,0.002209897
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,COLA & POLA CTE BOTELLA NO RETORNABLE 400.0,manufacturer46,0.002472564
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,COLA & POLA LULO LATA NO RETORNABLE 330.0,manufacturer46,0.002952228
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ANDINA COLOMBIANA CTE LATA NO RETORNABLE 310.0,manufacturer10,0.003047412
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,COLA & POLA CTE BOTELLA RETORNABLE 330.0,manufacturer46,0.002888519
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,COLA & POLA ROJA BOTELLA RETORNABLE 330.0,manufacturer46,0.002102281
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,COLA & POLA CTE BOTELLA NO RETORNABLE 1500.0,manufacturer46,0.002297045
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ANDINA COLOMBIANA CTE BOTELLA NO RETORNABLE 330.0,manufacturer10,0
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,COLA & POLA CTE LATA NO RETORNABLE 330.0,manufacturer46,0.00304238
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ANDINA CTE LATA NO RETORNABLE 310.0,manufacturer10,0.002758352
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,OTRAS MARCAS ESPECIAL LATA NO RETORNABLE 330.0,manufacturer22,0.002610887
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,BITBURGER T. BOTELLA NO RETORNABLE 500.0,manufacturer3,0.003114959
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ERDINGER DUNKEL BOTELLA NO RETORNABLE 330.0,manufacturer11,0.00273197
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,WEIDMANN T. LATA NO RETORNABLE 500.0,manufacturer4,0.003036429
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ANDINA LIGHT LATA NO RETORNABLE 310.0,manufacturer10,0.00075788
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ERDINGER CTE LATA NO RETORNABLE 500.0,manufacturer11,0.001666281
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,MILLER LITE BOTELLA NO RETORNABLE 300.0,manufacturer10,0.001754005
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ANDINA LIGHT LATA NO RETORNABLE 330.0,manufacturer10,0.002724713
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ANDINA CTE LATA NO RETORNABLE 473.0,manufacturer10,0.002919246
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,HEINEKEN CTE LATA NO RETORNABLE 250.0,manufacturer10,0.001727655
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ANDINA LIGHT BOTELLA NO RETORNABLE 300.0,manufacturer10,0.002876878
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,DUVEL T. BOTELLA NO RETORNABLE 750.0,manufacturer9,0.0000398
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,BITBURGER T. BOTELLA NO RETORNABLE 330.0,manufacturer3,0.002871048
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,manufacturer21,0.00284999
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,OTRAS MARCAS T. BOTELLA NO RETORNABLE 355.0,manufacturer22,0.003146011
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,HOLLANDIA T. LATA NO RETORNABLE 500.0,manufacturer7,0.001931071
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,APOSTOL T. BOTELLA NO RETORNABLE 330.0,manufacturer43,0.002778663
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,OTRAS MARCAS T. BOTELLA NO RETORNABLE 250.0,manufacturer22,0.002062878
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,MILLER LITE BOTELLA NO RETORNABLE 250.0,manufacturer10,0.002432849
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,MILLER LITE BOTELLA RETORNABLE 330.0,manufacturer10,0.001549502
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,3 CORDILLERAS ROSADA BOTELLA NO RETORNABLE 750.0,manufacturer10,0
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ABBAYE D'AULNE T. BOTELLA NO RETORNABLE 750.0,manufacturer44,0.002820419
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,TECATE CTE BOTELLA RETORNABLE 750.0,manufacturer10,0.00270635
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,POLAR CTE LATA NO RETORNABLE 355.0,manufacturer47,0
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,TORREMOLINOS T. BOTELLA NO RETORNABLE 330.0,manufacturer19,0.003001034
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,HEINEKEN CTE LATA NO RETORNABLE 330.0,manufacturer10,0.002995634
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,SCHOFFERHOFER T. BOTELLA NO RETORNABLE 500.0,manufacturer45,0.002973984
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,SOL CTE LATA NO RETORNABLE 310.0,manufacturer10,0.002676979
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,KARLSBRAU T. LATA NO RETORNABLE 500.0,manufacturer29,0.002810817
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,TECATE CTE LATA NO RETORNABLE 355.0,manufacturer10,0.00291461
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,3 CORDILLERAS BLANCA BOTELLA NO RETORNABLE 300.0,manufacturer10,0
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,STOWFORD T. LATA NO RETORNABLE 500.0,manufacturer5,0.002613894
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,3 CORDILLERAS BLANCA BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002748538
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,DUVEL T. BOTELLA NO RETORNABLE 330.0,manufacturer9,0.002194903
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ANDINA CTE BOTELLA RETORNABLE 750.0,manufacturer10,0.000777649
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,manufacturer22,0.002479875
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ERDINGER DUNKEL BOTELLA NO RETORNABLE 500.0,manufacturer11,0.002730288
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ABBAYE D'AULNE T. BOTELLA NO RETORNABLE 330.0,manufacturer44,0.003055025
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,PL CTE BOTELLA RETORNABLE 330.0,manufacturer17,0.003016484
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,manufacturer22,0.002087317
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ANDINA LIGHT LATA NO RETORNABLE 269.0,manufacturer10,0.00293703
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,TROOPER T. LATA NO RETORNABLE 500.0,manufacturer13,0.002219491
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,manufacturer16,0.003058401
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002813088
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,OTRAS MARCAS ESPECIAL BOTELLA NO RETORNABLE 330.0,manufacturer22,0.001514166
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002707035
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ANDINA CTE LATA NO RETORNABLE 330.0,manufacturer10,0.002838616
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,manufacturer22,0.003145919
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,TECATE CTE BOTELLA RETORNABLE 330.0,manufacturer10,0.003115436
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,OTRAS MARCAS T. BOTELLA NO RETORNABLE 330.0,manufacturer22,0.003030448
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,HEINEKEN CTE LATA NO RETORNABLE 269.0,manufacturer10,0.002937296
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,BITBURGER T. LATA NO RETORNABLE 500.0,manufacturer3,0.002908852
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,CZECHVAR T. BOTELLA NO RETORNABLE 330.0,manufacturer14,0.000813422
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,3 CORDILLERAS ROSADA LATA NO RETORNABLE 269.0,manufacturer10,0.002669555
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,SOL CTE BOTELLA NO RETORNABLE 250.0,manufacturer10,0.0024583
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ANDINA CTE BOTELLA RETORNABLE 330.0,manufacturer10,0.002333057
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ELVIS JUICE T. LATA NO RETORNABLE 330.0,manufacturer8,0.001340148
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,HAZY JANE T. LATA NO RETORNABLE 330.0,manufacturer8,0.068536624
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ASPALL T. BOTELLA NO RETORNABLE 330.0,manufacturer28,0.00300941
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,VEDETT T. BOTELLA NO RETORNABLE 330.0,manufacturer27,0.002147005
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,PL T. LATA NO RETORNABLE 330.0,manufacturer17,0.002680278
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,PERONI CTE LATA NO RETORNABLE 330.0,manufacturer39,0.001932859
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,manufacturer7,0.002755169
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,TECATE CTE BOTELLA NO RETORNABLE 300.0,manufacturer10,0.003085215
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,SOL CTE BOTELLA NO RETORNABLE 355.0,manufacturer10,0.002697826
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,HOLLANDIA T. LATA NO RETORNABLE 330.0,manufacturer7,0.002591423
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,manufacturer10,0.003126569
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,POLAR CTE BOTELLA NO RETORNABLE null.0,manufacturer47,0.002703903
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,DELIRIUM T. BOTELLA NO RETORNABLE 330.0,manufacturer34,0.00286862
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,TECATE CTE LATA NO RETORNABLE 269.0,manufacturer10,0.002627885
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ANDINA LIGHT BOTELLA NO RETORNABLE 250.0,manufacturer10,0.00244003
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,3 CORDILLERAS MESTIZA BOTELLA NO RETORNABLE 330.0,manufacturer10,0.003144328
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ESTRELLA DAMM T. LATA NO RETORNABLE 330.0,manufacturer31,0.002919014
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,3 CORDILLERAS MULATA BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002828557
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,CENTRAL T. LATA NO RETORNABLE 330.0,manufacturer10,0.002489342
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,MILLER LITE LATA NO RETORNABLE 269.0,manufacturer10,0.002834097
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,manufacturer8,0.003056606
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ANDINA LIGHT LATA NO RETORNABLE 473.0,manufacturer10,0.00075788
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,HEINEKEN CTE LATA NO RETORNABLE 473.0,manufacturer10,0.002896582
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,OTRAS MARCAS CTE BOTELLA NO RETORNABLE 330.0,manufacturer22,0.002657367
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,PUNK IPA T. LATA NO RETORNABLE 330.0,manufacturer8,0.001950224
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,OTRAS MARCAS T. BOTELLA NO RETORNABLE 500.0,manufacturer22,0.003146011
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,GULDEN DRAAK T. BOTELLA NO RETORNABLE 330.0,manufacturer42,0.002631581
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,3 CORDILLERAS ROSADA BOTELLA NO RETORNABLE 300.0,manufacturer10,0.002901592
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ANDINA LIGHT BOTELLA RETORNABLE 750.0,manufacturer10,0
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,3 CORDILLERAS MULATA BOTELLA NO RETORNABLE 300.0,manufacturer10,0
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,KOSTRITZER T. LATA NO RETORNABLE 500.0,manufacturer3,0.002615935
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,3 CORDILLERAS MESTIZA BOTELLA NO RETORNABLE 300.0,manufacturer10,0
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ERDINGER CTE BOTELLA NO RETORNABLE 500.0,manufacturer11,0.002322001
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,manufacturer21,0.002619905
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,manufacturer16,0.002997625
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,LIEFMANS T. BOTELLA NO RETORNABLE 250.0,manufacturer26,0.002779418
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,KUNSTMANN T. BOTELLA NO RETORNABLE 330.0,manufacturer10,0.002812318
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,DELIRIUM T. BOTELLA NO RETORNABLE 750.0,manufacturer34,0.00011738
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,SCHOFFERHOFER T. BOTELLA NO RETORNABLE 330.0,manufacturer45,0
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,STEAM BREW T. LATA NO RETORNABLE 500.0,manufacturer38,0.002491781
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,manufacturer16,0.00056404
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,PERONI CTE BOTELLA NO RETORNABLE 330.0,manufacturer39,0.000808334
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ANDINA CTE LATA NO RETORNABLE 269.0,manufacturer10,0.002630003
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,SCHOFFERHOFER T. LATA NO RETORNABLE 500.0,manufacturer45,0.002539131
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,BRUDER T. BOTELLA NO RETORNABLE 330.0,manufacturer18,0.001322733
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,CHIMAY PERES T. BOTELLA NO RETORNABLE 750.0,manufacturer24,0.002638344
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,LANDVIK T. LATA NO RETORNABLE 330.0,manufacturer6,0.002397085
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,LLAVE CTE LATA NO RETORNABLE 330.0,manufacturer10,0.000280788
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,SOL CTE BOTELLA NO RETORNABLE 330.0,manufacturer10,0.000544525
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,EICHBAUM T. LATA NO RETORNABLE 500.0,manufacturer38,0.002195413
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,MILLER LITE LATA NO RETORNABLE 330.0,manufacturer10,0.002409285
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,CZECHVAR T. BOTELLA NO RETORNABLE 300.0,manufacturer14,0.003070463
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,HAZY JANE T. BOTELLA NO RETORNABLE 330.0,manufacturer8,0.002640255
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,STOWFORD T. BOTELLA NO RETORNABLE 500.0,manufacturer5,0.003113254
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,CHIMAY PERES T. BOTELLA NO RETORNABLE 330.0,manufacturer24,0.002227766
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,HEINEKEN CTE LATA NO RETORNABLE 310.0,manufacturer10,0.002896582
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,MILLER GENUINE DRAFT BOTELLA NO RETORNABLE 355.0,manufacturer10,0.002620946
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ANDINA LIGHT BOTELLA RETORNABLE 250.0,manufacturer10,0
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ASPALL T. BOTELLA NO RETORNABLE 500.0,manufacturer28,0.001773582
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ANDINA LIGHT BOTELLA RETORNABLE 330.0,manufacturer10,0.002621998
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ERDINGER DUNKEL LATA NO RETORNABLE 500.0,manufacturer11,0.002711041
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,BITBURGER T. BARRIL NO RETORNABLE 5000.0,manufacturer3,0.001643564
BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ASAHI T. BOTELLA NO RETORNABLE 330.0,manufacturer33,0.002765195
