year_month,sku,reference_volume,reference_price
2025-08,OTRAS MARCAS T. BOTELLA RETORNABLE 330.0,7.916315518,17822.08398
2024-01,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,16.54939979,10395.99618
2024-02,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,21.52250051,9411.573846
2024-03,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,33.96259928,11688.96477
2024-04,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,39.80480051,11307.64975
2024-05,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,41.86919975,11435.47779
2024-06,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,52.40309811,10366.7152
2024-07,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,185.5188978,5813.088846
2024-08,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,45.2978003,7319.169827
2024-09,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,8.497800112,26763.97486
2024-10,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,13.88579965,26375.55221
2024-11,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,20.81874055,20652.41022
2024-12,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,195.9450632,12255.60165
2025-01,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,31.09429142,16759.05757
2025-02,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,15.54578389,19067.22987
2025-03,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,11.53922496,27776.59861
2025-04,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,11.79037964,27814.18155
2025-05,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,13.66255412,26650.67503
2025-06,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,14.72953397,28094.57318
2025-07,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,14.544468,26286.95253
2025-08,OTRAS MARCAS T. LATA NO RETORNABLE 330.0,12.81888174,28981.51006
2024-01,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,0.506600022,39999.17188
2024-02,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,0.648100019,36663.08203
2024-03,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,0.569999993,37592.37109
2024-04,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,0.627900004,38705.64453
2024-05,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,0.437400013,38424.40625
2024-06,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,0.479200006,38526.66406
2024-07,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,0.730300009,37956.73438
2024-08,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,0.415399998,38498.94922
2024-09,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,0.324099988,36775.87109
2024-10,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,0.312400013,38676.72266
2024-11,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,0.210971004,39898.21094
2024-12,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,0.419920988,40869.74219
2025-01,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,0.390997984,40894.10156
2025-02,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,0.339278984,34642.64453
2025-03,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,0.388979981,33653.64063
2025-04,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,0.385426983,39085.26953
2025-05,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,0.442739031,39907.24219
2025-06,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,0.435633993,38755.375
2025-07,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,0.449838019,39231.36328
2025-08,OTRAS MARCAS T. LATA NO RETORNABLE 355.0,0.343836014,38430.76563
2024-01,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,3.286200047,30425.35742
2024-02,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,6.375299931,31108.26367
2024-03,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,15.93540001,30267.91211
2024-04,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,16.97360039,37710.09766
2024-05,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,11.49730015,35063.24609
2024-06,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,14.15799999,32148.70313
2024-07,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,9.965800285,28442.71875
2024-08,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,20.9958992,33081.31641
2024-09,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,10.5163002,29650.22266
2024-10,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,15.61359993,30112.56645
2024-11,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,21.72270558,26612.54535
2024-12,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,47.15691988,27855.73906
2025-01,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,32.1350376,21043.95017
2025-02,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,10.88947091,30543.91511
2025-03,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,389.3680151,3800.623524
2025-04,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,25.26611508,32486.72688
2025-05,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,50.39484964,19802.21736
2025-06,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,45.8485999,34731.36318
2025-07,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,18.01308188,34073.12109
2025-08,OTRAS MARCAS T. LATA NO RETORNABLE 500.0,54.91847258,27838.30664
2024-01,OTRAS MARCAS T. LATA NO RETORNABLE null.0,10.50199986,29796.51172
2024-02,OTRAS MARCAS T. LATA NO RETORNABLE null.0,33.17979813,19705.42969
2024-03,OTRAS MARCAS T. LATA NO RETORNABLE null.0,31.1529007,20664.73633
2024-04,OTRAS MARCAS T. LATA NO RETORNABLE null.0,38.3594017,12911.36621
2024-05,OTRAS MARCAS T. LATA NO RETORNABLE null.0,48.00299835,11429.33984
2024-06,OTRAS MARCAS T. LATA NO RETORNABLE null.0,17.46339989,19907.14258
2024-07,OTRAS MARCAS T. LATA NO RETORNABLE null.0,22.82740021,19328.99023
2024-08,OTRAS MARCAS T. LATA NO RETORNABLE null.0,36.31129837,24574.625
2024-09,OTRAS MARCAS T. LATA NO RETORNABLE null.0,16.85079956,31312.86719
2024-10,OTRAS MARCAS T. LATA NO RETORNABLE null.0,15.66170025,29097.75391
2024-11,OTRAS MARCAS T. LATA NO RETORNABLE null.0,5.025157946,23305.37891
2024-12,OTRAS MARCAS T. LATA NO RETORNABLE null.0,19.15790871,34290.58203
2025-01,OTRAS MARCAS T. LATA NO RETORNABLE null.0,13.83401274,30240.08203
2025-02,OTRAS MARCAS T. LATA NO RETORNABLE null.0,11.14169729,32098.35547
2025-03,OTRAS MARCAS T. LATA NO RETORNABLE null.0,21.15217163,33107.97266
2025-04,OTRAS MARCAS T. LATA NO RETORNABLE null.0,10.40220504,29866.64258
2025-05,OTRAS MARCAS T. LATA NO RETORNABLE null.0,12.51197077,29183.80859
2025-06,OTRAS MARCAS T. LATA NO RETORNABLE null.0,57.14590526,30766.04688
2025-07,OTRAS MARCAS T. LATA NO RETORNABLE null.0,20.52758159,27500.55273
2025-08,OTRAS MARCAS T. LATA NO RETORNABLE null.0,30.06784639,31335.74609
2024-01,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,5.166500092,32537.99805
2024-02,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,2.025000095,31724.57227
2024-03,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,1.996399999,31881.27344
2024-04,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,4.812399864,33498.53125
2024-05,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,5.097200036,32705.47089
2024-06,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,31.00350046,30749.11116
2024-07,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,28.26599932,31696.5204
2024-08,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,17.00640011,32538.22887
2024-09,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,31.33919907,32227.9734
2024-10,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,41.3526001,32058.67888
2024-11,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,40.41028328,29703.91947
2024-12,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,205.6463952,18595.46138
2025-01,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,84.62640947,29215.1953
2025-02,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,38.79279006,33943.63741
2025-03,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,48.58138394,29372.1546
2025-04,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,47.91058317,29606.70537
2025-05,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,54.45574721,27312.83429
2025-06,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,52.91398415,27817.41545
2025-07,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,44.17179123,32521.60983
2025-08,PAULANER HEFE-WEIBBIER T. BOTELLA NO RETORNABLE 500.0,44.79393091,33478.41749
2024-01,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,24.5428009,35831.17969
2024-02,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,14.64480019,37279.32813
2024-03,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,27.44610023,35862.94531
2024-04,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,29.45619965,36164.04688
2024-05,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,36.979599,37833.16797
2024-06,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,56.06650162,35754.82031
2024-07,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,39.98720169,36165.59375
2024-08,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,55.74710083,34602.48828
2024-09,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,85.51779938,28831.30859
2024-10,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,58.25529861,30790.12695
2024-11,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,53.51534099,31346.03516
2024-12,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,86.63479245,33412.45703
2025-01,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,63.5966495,33751.6875
2025-02,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,47.49793897,31779.4707
2025-03,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,46.29165316,34562.48828
2025-04,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,70.52209692,34364.70703
2025-05,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,93.4763393,29998.64844
2025-06,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,62.30455586,33596.99609
2025-07,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,42.38983224,35499.10156
2025-08,PAULANER MUNCHEM-WEISSBIER T. BOTELLA NO RETORNABLE 500.0,60.70908562,35751.16406
2024-01,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,31.66329956,29179.48064
2024-02,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,25.66489935,30985.84603
2024-03,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,26.95629954,30435.4811
2024-04,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,27.64219952,31300.95568
2024-05,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,22.4331007,30265.45505
2024-06,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,18.5114994,26637.65971
2024-07,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,9.479400158,29284.61825
2024-08,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,3.178600073,31027.04477
2024-09,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,4.814200044,27593.78638
2024-10,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,5.827700138,27749.90124
2024-11,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,3.664974027,25722.62209
2024-12,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,23.61304395,14210.27865
2025-01,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,10.02894931,24378.14097
2025-02,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,20.87578156,41104.98272
2025-03,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,26.39113081,42108.49179
2025-04,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,83.81110189,42806.73084
2025-05,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,92.15220918,42749.22767
2025-06,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,13.33100958,42274.79448
2025-07,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,0.143572002,28896.65613
2025-08,PAULANER MUNCHEM-WEISSBIER T. LATA NO RETORNABLE 500.0,0.950684026,28307.50466
2024-01,PERONI CTE BOTELLA NO RETORNABLE 330.0,11.16180038,16572.4375
2024-03,PERONI CTE BOTELLA NO RETORNABLE 330.0,0.607599974,15151.50977
2024-04,PERONI CTE BOTELLA NO RETORNABLE 330.0,2.366499901,16216.57227
2024-09,PERONI CTE BOTELLA NO RETORNABLE 330.0,19.17300034,19420.32617
2024-10,PERONI CTE BOTELLA NO RETORNABLE 330.0,35.48120117,18860.85938
2024-11,PERONI CTE BOTELLA NO RETORNABLE 330.0,26.4193085,18518.38477
2024-12,PERONI CTE BOTELLA NO RETORNABLE 330.0,35.73057485,18722.38672
2025-01,PERONI CTE BOTELLA NO RETORNABLE 330.0,39.5174807,19474.31836
2025-02,PERONI CTE BOTELLA NO RETORNABLE 330.0,22.90983115,20116.17969
2025-03,PERONI CTE BOTELLA NO RETORNABLE 330.0,36.04291703,19475.5957
2025-04,PERONI CTE BOTELLA NO RETORNABLE 330.0,41.87511123,19832.95508
2025-05,PERONI CTE BOTELLA NO RETORNABLE 330.0,28.70607418,19585.73633
2025-06,PERONI CTE BOTELLA NO RETORNABLE 330.0,83.86241489,22078.9082
2025-07,PERONI CTE BOTELLA NO RETORNABLE 330.0,70.32078222,23855.91211
2025-08,PERONI CTE BOTELLA NO RETORNABLE 330.0,64.20604332,24520.35352
2024-01,PERONI CTE LATA NO RETORNABLE 330.0,25.21680069,9832.419922
2024-02,PERONI CTE LATA NO RETORNABLE 330.0,44.51409912,9258.660156
2024-03,PERONI CTE LATA NO RETORNABLE 330.0,35.48479843,10972.59277
2024-04,PERONI CTE LATA NO RETORNABLE 330.0,2.834500074,14482.31445
2024-05,PERONI CTE LATA NO RETORNABLE 330.0,1.309499979,10450.37012
2024-06,PERONI CTE LATA NO RETORNABLE 330.0,0.719500005,16972.46875
2024-07,PERONI CTE LATA NO RETORNABLE 330.0,2.455600023,16121.78516
2024-08,PERONI CTE LATA NO RETORNABLE 330.0,3.483599901,15254.16113
2024-09,PERONI CTE LATA NO RETORNABLE 330.0,2.196399927,10666.76074
2024-10,PERONI CTE LATA NO RETORNABLE 330.0,5.007400036,11359.21387
2024-11,PERONI CTE LATA NO RETORNABLE 330.0,7.813270406,17249.47852
2024-12,PERONI CTE LATA NO RETORNABLE 330.0,8.58839969,16803.72656
2025-01,PERONI CTE LATA NO RETORNABLE 330.0,8.104082825,19669.35352
2025-02,PERONI CTE LATA NO RETORNABLE 330.0,7.012401993,19522.15234
2025-03,PERONI CTE LATA NO RETORNABLE 330.0,8.897405768,17419.65625
2025-04,PERONI CTE LATA NO RETORNABLE 330.0,6.569279849,19005.25977
2025-05,PERONI CTE LATA NO RETORNABLE 330.0,3.469927872,19574.5625
2025-06,PERONI CTE LATA NO RETORNABLE 330.0,1.930493089,18577.82227
2025-07,PERONI CTE LATA NO RETORNABLE 330.0,0.944763077,16498.28711
2025-08,PERONI CTE LATA NO RETORNABLE 330.0,0.210418012,19306.33203
2024-01,PL CTE BOTELLA RETORNABLE 330.0,1.167400002,36363.21484
2024-04,PL CTE BOTELLA RETORNABLE 330.0,0.722599983,36363.64063
2024-05,PL CTE BOTELLA RETORNABLE 330.0,0.398999989,36363.67188
2024-06,PL CTE BOTELLA RETORNABLE 330.0,0.576099992,36363.625
2024-07,PL CTE BOTELLA RETORNABLE 330.0,1.883200049,36363.64453
2024-08,PL CTE BOTELLA RETORNABLE 330.0,1.243000031,36363.65234
2024-09,PL CTE BOTELLA RETORNABLE 330.0,1.032500029,36363.63672
2024-10,PL CTE BOTELLA RETORNABLE 330.0,1.466899991,36363.63281
2024-11,PL CTE BOTELLA RETORNABLE 330.0,1.101312022,36363.65234
2024-12,PL CTE BOTELLA RETORNABLE 330.0,1.161291026,36363.63672
2025-01,PL CTE BOTELLA RETORNABLE 330.0,0.669018,36363.63672
2025-02,PL CTE BOTELLA RETORNABLE 330.0,0.966889016,42424.23828
2025-03,PL CTE BOTELLA RETORNABLE 330.0,0.442931981,42424.22266
2025-04,PL CTE BOTELLA RETORNABLE 330.0,1.627881941,42424.23438
2025-05,PL CTE BOTELLA RETORNABLE 330.0,0.12569901,42424.17578
2025-06,PL CTE BOTELLA RETORNABLE 330.0,0.713317979,42424.24609
2025-07,PL CTE BOTELLA RETORNABLE 330.0,1.329394051,42424.23828
2025-08,PL CTE BOTELLA RETORNABLE 330.0,0.293312021,42424.29688
2024-01,PL T. LATA NO RETORNABLE 330.0,5018.460655,6630.801194
2024-02,PL T. LATA NO RETORNABLE 330.0,2951.33139,6521.697748
2024-03,PL T. LATA NO RETORNABLE 330.0,2310.560844,7433.344571
2024-04,PL T. LATA NO RETORNABLE 330.0,2283.959814,7524.47655
2024-05,PL T. LATA NO RETORNABLE 330.0,1880.03095,7466.795507
2024-06,PL T. LATA NO RETORNABLE 330.0,1898.996454,7552.228646
2024-07,PL T. LATA NO RETORNABLE 330.0,2087.591086,7549.494613
2024-08,PL T. LATA NO RETORNABLE 330.0,1796.917185,7556.412584
2024-09,PL T. LATA NO RETORNABLE 330.0,1677.9607,7548.361312
2024-10,PL T. LATA NO RETORNABLE 330.0,1570.599972,7545.042337
2024-11,PL T. LATA NO RETORNABLE 330.0,1566.725846,7542.427194
2024-12,PL T. LATA NO RETORNABLE 330.0,2328.656273,7021.773106
2025-01,PL T. LATA NO RETORNABLE 330.0,3595.663167,6537.893637
2025-02,PL T. LATA NO RETORNABLE 330.0,1781.679447,6375.272907
2025-03,PL T. LATA NO RETORNABLE 330.0,1854.969516,6815.69269
2025-04,PL T. LATA NO RETORNABLE 330.0,2069.521534,6818.185059
2025-05,PL T. LATA NO RETORNABLE 330.0,1752.084982,6818.137473
2025-06,PL T. LATA NO RETORNABLE 330.0,1855.601711,6818.199707
2025-07,PL T. LATA NO RETORNABLE 330.0,1586.799895,6818.146123
2025-08,PL T. LATA NO RETORNABLE 330.0,1583.537842,6818.181641
2024-01,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,7.571400166,29379.5293
2024-02,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,7.794400215,28506.36719
2024-03,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,9.171199799,27007.9375
2024-04,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,7.990200043,27145.48047
2024-05,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,8.25660038,27827.36133
2024-06,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,9.182999611,27590.74023
2024-07,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,10.44029999,27672.13086
2024-08,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,7.848499775,28289.17188
2024-09,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,7.85379982,27406.25
2024-10,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,9.001799583,26071.87891
2024-11,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,8.511446023,27246.38086
2024-12,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,10.03241486,27295.5957
2025-01,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,8.589627926,28141.42383
2025-02,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,6.367651348,29200.28906
2025-03,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,8.15974273,30036.51563
2025-04,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,7.655277238,30005.54688
2025-05,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,8.740177039,30357.92969
2025-06,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,8.722825772,30382.17969
2025-07,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,8.89549015,29786.69141
2025-08,POLA DEL PUB CTE LATA NO RETORNABLE 330.0,8.362340107,29746.44141
2024-01,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,9.762200356,31172.28711
2024-02,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,9.057999611,30240.42969
2024-03,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,10.16119957,30666.19922
2024-04,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,8.952699661,31477.17773
2024-05,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,10.40649986,29009.63477
2024-06,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,12.53849983,28265.36719
2024-07,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,13.11699963,27634.04492
2024-08,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,11.64529991,27576.43359
2024-09,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,11.37160015,26426.70898
2024-10,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,12.83870029,24150.1875
2024-11,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,11.1052919,26046.4707
2024-12,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,12.97654349,26907.73242
2025-01,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,12.60454002,27095.39258
2025-02,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,9.242421082,27012.51953
2025-03,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,11.75209124,27893.50195
2025-04,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,10.29312209,28007.17969
2025-05,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,11.22503499,27864.22852
2025-06,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,10.5985419,28515.83008
2025-07,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,12.738628,28883.2832
2025-08,POLA DEL PUB CTE LATA NO RETORNABLE 473.0,10.22205516,28394.78516
2024-01,POLAR CTE BOTELLA NO RETORNABLE null.0,0.217199996,45044.95313
2024-02,POLAR CTE BOTELLA NO RETORNABLE null.0,0.0072,45043.43359
2024-03,POLAR CTE BOTELLA NO RETORNABLE null.0,0.105800003,45045.23047
2024-06,POLAR CTE BOTELLA NO RETORNABLE null.0,0.038899999,18018.22266
2024-07,POLAR CTE BOTELLA NO RETORNABLE null.0,0.094899997,18017.92969
2024-08,POLAR CTE BOTELLA NO RETORNABLE null.0,0.089100003,18017.99805
2025-02,POLAR CTE BOTELLA NO RETORNABLE null.0,7.442290011,31338.14453
2025-03,POLAR CTE BOTELLA NO RETORNABLE null.0,23.27242569,31338.14453
2025-04,POLAR CTE BOTELLA NO RETORNABLE null.0,6.694928818,31338.14648
2025-05,POLAR CTE BOTELLA NO RETORNABLE null.0,6.411723793,31338.19336
2025-06,POLAR CTE BOTELLA NO RETORNABLE null.0,1.544984036,31338.14258
2025-07,POLAR CTE BOTELLA NO RETORNABLE null.0,9.122407988,31338.14453
2025-08,POLAR CTE BOTELLA NO RETORNABLE null.0,2.913753169,28042.5332
2025-04,POLAR CTE LATA NO RETORNABLE 355.0,1.84012606,22535.21289
2025-05,POLAR CTE LATA NO RETORNABLE 355.0,2.66923217,22535.21094
2025-06,POLAR CTE LATA NO RETORNABLE 355.0,0.920350975,22535.2168
2025-07,POLAR CTE LATA NO RETORNABLE 355.0,1.791805989,22485.78125
2025-08,POLAR CTE LATA NO RETORNABLE 355.0,0.987531017,22535.21875
2024-01,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,1.964699984,46186.41016
2024-02,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,0.467200011,39254.55078
2024-03,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,0.720799983,37390.03906
2024-04,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,3.691699982,56401.05859
2024-05,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,0.589299977,32136.78711
2024-06,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,0.981299996,26893.68164
2024-07,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,0.039099999,38614.12891
2024-08,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,1.070600033,33925.83594
2024-09,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,0.741999984,37246.45703
2024-10,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,0.788699985,36831.19531
2024-11,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,2.988243077,31522.57617
2024-12,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,1.338874066,34865.01172
2025-01,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,1.302057006,39718.67188
2025-02,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,1.909670913,34563.80078
2025-03,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,1.577362961,34370.60547
2025-04,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,1.864146088,36270.19922
2025-05,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,0.95134802,40326.75391
2025-06,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,0.626525024,42952.76563
2025-07,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,5.027882017,28983.80859
2025-08,PUNK IPA T. BOTELLA NO RETORNABLE 330.0,6.65949559,29536.64844
2024-01,PUNK IPA T. LATA NO RETORNABLE 330.0,2.013499975,35250.42969
2024-02,PUNK IPA T. LATA NO RETORNABLE 330.0,2.534699917,36672.30469
2024-03,PUNK IPA T. LATA NO RETORNABLE 330.0,2.275700092,34576.03125
2024-04,PUNK IPA T. LATA NO RETORNABLE 330.0,1.884799957,35547.0625
2024-05,PUNK IPA T. LATA NO RETORNABLE 330.0,1.269500017,35930.12891
2024-06,PUNK IPA T. LATA NO RETORNABLE 330.0,0.878700018,32123.68945
2024-07,PUNK IPA T. LATA NO RETORNABLE 330.0,2.075700045,34143.51172
2024-08,PUNK IPA T. LATA NO RETORNABLE 330.0,4.342400074,33328.24219
