target_sku,other_sku,manufacturer,elasticity
REDD'S ROSE LATA NO RETORNABLE 269.0,STELLA ARTOIS T. BOTELLA NO RETORNABLE 300.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,REDD'S CTE BOTELLA RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AGUILA 0 BOTELLA RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,CORONITA EXTRA BOTELLA RETORNABLE 210.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,MICHELOB ULTRA CTE BOTELLA NO RETORNABLE 355.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,STELLA ARTOIS T. LATA NO RETORNABLE 269.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AGUILA 0 LATA NO RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AGUILA CTE LATA NO RETORNABLE 269.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,CLUB COLOMBIA PREMIUM/EXTRA FINA LATA NO RETORNABLE 269.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AGUILA LIGHT BOTELLA RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,BOGOTA BEER COMPANY CAJICA LATA NO RETORNABLE 269.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AGUILA CTE BOTELLA RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,CLUB COLOMBIA PREMIUM/EXTRA FINA BOTELLA RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AGUILA LIGHT BOTELLA RETORNABLE 750.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,BOGOTA BEER COMPANY CAJICA BOTELLA NO RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AGUILA CTE BOTELLA RETORNABLE 1000.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,COSTENA BACANA BOTELLA NO RETORNABLE 320.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,BOGOTA BEER COMPANY SEPTIMAZO BOTELLA NO RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AGUILA CTE LATA NO RETORNABLE 473.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,MODELO ESPECIAL BOTELLA NO RETORNABLE 355.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,PILSEN CTE BOTELLA RETORNABLE 750.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AGUILA CTE BOTELLA NO RETORNABLE 500.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,POKER CTE BOTELLA RETORNABLE 300.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,CLUB COLOMBIA TRIGO LATA NO RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,BUSCH LIGHT LATA NO RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,POKER CTE OTROS ENVASES NO RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,BUDWEISER T. BOTELLA RETORNABLE 250.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,CLUB COLOMBIA JUAN VALDEZ LATA NO RETORNABLE 269.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AGUILA CTE BOTELLA NO RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,CLUB COLOMBIA TRIGO BOTELLA RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,MICHELOB ULTRA CTE LATA NO RETORNABLE 269.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,CLUB COLOMBIA GRAN DORADA BOTELLA RETORNABLE null.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AGUILA CTE BOTELLA RETORNABLE 750.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,BECK'S CTE LATA NO RETORNABLE 355.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AGUILA LIGHT LATA NO RETORNABLE 296.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,REDD'S ROSE LATA NO RETORNABLE 269.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AUSTEN OTRAS LATA NO RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,BUDWEISER T. BOTELLA RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,BAHIA CTE LATA NO RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,CORONA EXTRA LATA NO RETORNABLE 269.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,BOGOTA BEER COMPANY LAGER BOTELLA NO RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,POKER ROJA LATA NO RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AGUILA FUSION BOTELLA RETORNABLE 175.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,COSTENA CTE BOTELLA RETORNABLE 350.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,CLUB COLOMBIA SIEMBRA BOTELLA RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,BECK'S CTE LATA NO RETORNABLE 269.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,CLUB COLOMBIA PREMIUM/EXTRA FINA BOTELLA NO RETORNABLE 900.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AGUILA LIGHT LATA NO RETORNABLE 300.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AGUILA FUSION BOTELLA RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,POKER PURA MALTA BOTELLA RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,NATIVA T. BOTELLA RETORNABLE 250.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AGUILA CERO BOTELLA NO RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,CLUB COLOMBIA ROJA LATA NO RETORNABLE 355.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AGUILA LIGHT BOTELLA NO RETORNABLE 200.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,POKER CTE BOTELLA NO RETORNABLE 300.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,AGUILA LIGHT BOTELLA NO RETORNABLE 300.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,BUDWEISER T. BOTELLA NO RETORNABLE null.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,POKER ROJA LATA NO RETORNABLE 355.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,BECK'S CTE BOTELLA RETORNABLE 275.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,CLUB COLOMBIA DOBLE MALTA BOTELLA NO RETORNABLE 330.0,ABI,0
REDD'S ROSE LATA NO RETORNABLE 269.0,COSTENA CTE LATA NO RETORNABLE 296.0,ABI,0
AUSTEN OTRAS LATA NO RETORNABLE 330.0,KAUFMANN OTRAS LATA NO RETORNABLE 330.0,ABI,0.001025498
AUSTEN OTRAS LATA NO RETORNABLE 330.0,POKER CTE LATA NO RETORNABLE 330.0,ABI,0.002973012
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA FUSION LATA NO RETORNABLE 269.0,ABI,0.001882415
AUSTEN OTRAS LATA NO RETORNABLE 330.0,COSTENA BACANA LATA NO RETORNABLE 269.0,ABI,0.002835968
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA IMPERIAL BOTELLA NO RETORNABLE 330.0,ABI,0
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA BOTELLA NO RETORNABLE 330.0,ABI,0.002756717
AUSTEN OTRAS LATA NO RETORNABLE 330.0,COSTENA CTE BOTELLA RETORNABLE 750.0,ABI,0.002915486
AUSTEN OTRAS LATA NO RETORNABLE 330.0,COSTENA CTE LATA NO RETORNABLE 330.0,ABI,0.002905545
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA LIGHT LATA NO RETORNABLE 473.0,ABI,0.001416067
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA CTE LATA NO RETORNABLE 330.0,ABI,0.002974202
AUSTEN OTRAS LATA NO RETORNABLE 330.0,COSTENA BACANA LATA NO RETORNABLE 473.0,ABI,0
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA DOBLE MALTA BOTELLA RETORNABLE 330.0,ABI,0.000956341
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BOGOTA BEER COMPANY ROSE BOTELLA NO RETORNABLE 330.0,ABI,0.002850611
AUSTEN OTRAS LATA NO RETORNABLE 330.0,STELLA ARTOIS T. LATA NO RETORNABLE 330.0,ABI,0.00071331
AUSTEN OTRAS LATA NO RETORNABLE 330.0,POKER CTE LATA NO RETORNABLE 355.0,ABI,0.002398251
AUSTEN OTRAS LATA NO RETORNABLE 330.0,PILSEN CTE BOTELLA RETORNABLE 300.0,ABI,0.002799627
AUSTEN OTRAS LATA NO RETORNABLE 330.0,POKER CTE BOTELLA RETORNABLE 330.0,ABI,0.001308445
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BOGOTA BEER COMPANY ROSE LATA NO RETORNABLE 269.0,ABI,0.002850611
AUSTEN OTRAS LATA NO RETORNABLE 330.0,COSTENA BACANA BOTELLA RETORNABLE 320.0,ABI,0.002680702
AUSTEN OTRAS LATA NO RETORNABLE 330.0,REDD'S CTE LATA NO RETORNABLE 269.0,ABI,0.002567765
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA CTE LATA NO RETORNABLE 355.0,ABI,0.001609731
AUSTEN OTRAS LATA NO RETORNABLE 330.0,COSTENITA CTE BOTELLA RETORNABLE 175.0,ABI,0.002656775
AUSTEN OTRAS LATA NO RETORNABLE 330.0,PILSEN CTE BOTELLA RETORNABLE 1000.0,ABI,0.002890614
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BOGOTA BEER COMPANY MONSERRATE BOTELLA NO RETORNABLE 330.0,ABI,0.002622407
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,ABI,0.002077215
AUSTEN OTRAS LATA NO RETORNABLE 330.0,PILSEN CTE LATA NO RETORNABLE 355.0,ABI,0.002815728
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA 0 LATA NO RETORNABLE 355.0,ABI,0.001866119
AUSTEN OTRAS LATA NO RETORNABLE 330.0,POKER LIGERA BOTELLA RETORNABLE 330.0,ABI,0.002096033
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CORONA CERO LATA NO RETORNABLE 269.0,ABI,0
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA OKTOBERFEST BOTELLA RETORNABLE 330.0,ABI,0.003017303
AUSTEN OTRAS LATA NO RETORNABLE 330.0,POKER CTE BOTELLA RETORNABLE 750.0,ABI,0.002998784
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA IMPERIAL BOTELLA RETORNABLE 330.0,ABI,0
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BUDWEISER T. LATA NO RETORNABLE 269.0,ABI,0.002774577
AUSTEN OTRAS LATA NO RETORNABLE 330.0,STELLA ARTOIS T. BARRIL NO RETORNABLE null.0,ABI,0.00288703
AUSTEN OTRAS LATA NO RETORNABLE 330.0,POKER CTE BOTELLA NO RETORNABLE 330.0,ABI,0.00120365
AUSTEN OTRAS LATA NO RETORNABLE 330.0,PILSEN CTE LATA NO RETORNABLE 473.0,ABI,0.001776879
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA CTE BOTELLA RETORNABLE 250.0,ABI,0.002638761
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA OKTOBERFEST LATA NO RETORNABLE 330.0,ABI,0.002476913
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA CERO BOTELLA RETORNABLE 330.0,ABI,0.002463948
AUSTEN OTRAS LATA NO RETORNABLE 330.0,POKER CTE LATA NO RETORNABLE 473.0,ABI,0.002664233
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA NEGRA LATA NO RETORNABLE 355.0,ABI,0.001707741
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BUDWEISER T. LATA NO RETORNABLE 355.0,ABI,0.003071064
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BOGOTA BEER COMPANY OTRAS BARRIL NO RETORNABLE null.0,ABI,0.000970953
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CORONITA EXTRA BOTELLA NO RETORNABLE 207.0,ABI,0.000358529
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BUDWEISER T. BOTELLA NO RETORNABLE 250.0,ABI,0.002895104
AUSTEN OTRAS LATA NO RETORNABLE 330.0,POKER LIGERA LATA NO RETORNABLE 330.0,ABI,0.002703266
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA NEGRA BOTELLA RETORNABLE 330.0,ABI,0.002694883
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA LATA NO RETORNABLE 330.0,ABI,0.002647108
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CUSQUENA CTE BOTELLA NO RETORNABLE 310.0,ABI,0.001058215
AUSTEN OTRAS LATA NO RETORNABLE 330.0,POKER CTE BOTELLA RETORNABLE 250.0,ABI,0.002823586
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CORONA EXTRA BOTELLA NO RETORNABLE 210.0,ABI,0.002852588
AUSTEN OTRAS LATA NO RETORNABLE 330.0,POKER CTE BOTELLA RETORNABLE 1000.0,ABI,0.002025102
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BECK'S CTE LATA NO RETORNABLE 330.0,ABI,0.002854404
AUSTEN OTRAS LATA NO RETORNABLE 330.0,PILSEN CTE BOTELLA RETORNABLE 330.0,ABI,0.00253195
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA TRIGO BOTELLA NO RETORNABLE 330.0,ABI,0.001652534
AUSTEN OTRAS LATA NO RETORNABLE 330.0,POKER PURA MALTA LATA NO RETORNABLE 330.0,ABI,0.001423552
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA CERO LATA NO RETORNABLE 330.0,ABI,0.002787862
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CORONA EXTRA BOTELLA RETORNABLE 330.0,ABI,0.001778659
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA ROJA BOTELLA NO RETORNABLE 330.0,ABI,0.002512831
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA LATA NO RETORNABLE 355.0,ABI,0.001840487
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA LIGHT LATA NO RETORNABLE 269.0,ABI,0.002940602
AUSTEN OTRAS LATA NO RETORNABLE 330.0,COSTENA CTE BOTELLA RETORNABLE 1000.0,ABI,0
AUSTEN OTRAS LATA NO RETORNABLE 330.0,STELLA ARTOIS T. BOTELLA NO RETORNABLE 330.0,ABI,0.002859335
AUSTEN OTRAS LATA NO RETORNABLE 330.0,REDD'S CTE BOTELLA NO RETORNABLE 250.0,ABI,0.00284119
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CORONA CERO BOTELLA NO RETORNABLE 330.0,ABI,0.001752545
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA NEGRA BOTELLA NO RETORNABLE 330.0,ABI,0.002366278
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,ABI,0.002102156
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA NEGRA LATA NO RETORNABLE 330.0,ABI,0.000299546
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AZTECA CTE LATA NO RETORNABLE 330.0,ABI,0.002966909
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA DOBLE MALTA LATA NO RETORNABLE 330.0,ABI,0.002612706
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA LIGHT LATA NO RETORNABLE 330.0,ABI,0.003085721
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BOGOTA BEER COMPANY LA COTIDIANA LATA NO RETORNABLE 269.0,ABI,0.002837118
AUSTEN OTRAS LATA NO RETORNABLE 330.0,NATIVA T. BOTELLA RETORNABLE 330.0,ABI,0.00030168
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA CERO LATA NO RETORNABLE 355.0,ABI,0.002822881
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA LIGHT BOTELLA RETORNABLE 250.0,ABI,0.00249592
AUSTEN OTRAS LATA NO RETORNABLE 330.0,COSTENA BACANA LATA NO RETORNABLE 330.0,ABI,0.000945162
AUSTEN OTRAS LATA NO RETORNABLE 330.0,STELLA ARTOIS T. LATA NO RETORNABLE 250.0,ABI,0.002683347
AUSTEN OTRAS LATA NO RETORNABLE 330.0,PILSEN CTE LATA NO RETORNABLE 330.0,ABI,0.002597585
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BECK'S CTE BOTELLA NO RETORNABLE 275.0,ABI,0.00248984
AUSTEN OTRAS LATA NO RETORNABLE 330.0,COSTENA CTE BOTELLA RETORNABLE 330.0,ABI,0.002818929
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA LATA NO RETORNABLE 473.0,ABI,0.000923656
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CORONITA EXTRA BOTELLA NO RETORNABLE 210.0,ABI,4.84E-05
AUSTEN OTRAS LATA NO RETORNABLE 330.0,POKER CTE LATA NO RETORNABLE 269.0,ABI,0.002421579
AUSTEN OTRAS LATA NO RETORNABLE 330.0,REDD'S CTE LATA NO RETORNABLE 296.0,ABI,0.003010597
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BOGOTA BEER COMPANY CHAPINERO BOTELLA NO RETORNABLE 330.0,ABI,0.001472366
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CUSQUENA CTE BOTELLA NO RETORNABLE 330.0,ABI,0.003140227
AUSTEN OTRAS LATA NO RETORNABLE 330.0,STELLA ARTOIS T. BOTELLA NO RETORNABLE 300.0,ABI,0.001916472
AUSTEN OTRAS LATA NO RETORNABLE 330.0,REDD'S CTE BOTELLA RETORNABLE 330.0,ABI,0.00136942
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA 0 BOTELLA RETORNABLE 330.0,ABI,0.000843879
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CORONITA EXTRA BOTELLA RETORNABLE 210.0,ABI,0.002871993
AUSTEN OTRAS LATA NO RETORNABLE 330.0,MICHELOB ULTRA CTE BOTELLA NO RETORNABLE 355.0,ABI,0.001785016
AUSTEN OTRAS LATA NO RETORNABLE 330.0,STELLA ARTOIS T. LATA NO RETORNABLE 269.0,ABI,0.002711453
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA 0 LATA NO RETORNABLE 330.0,ABI,0.000891104
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA CTE LATA NO RETORNABLE 269.0,ABI,0.00134184
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA LATA NO RETORNABLE 269.0,ABI,0.003105237
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA LIGHT BOTELLA RETORNABLE 330.0,ABI,0.002178952
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BOGOTA BEER COMPANY CAJICA LATA NO RETORNABLE 269.0,ABI,0.001453003
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA CTE BOTELLA RETORNABLE 330.0,ABI,0.002713005
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA BOTELLA RETORNABLE 330.0,ABI,0.002039019
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA LIGHT BOTELLA RETORNABLE 750.0,ABI,0.000356531
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BOGOTA BEER COMPANY CAJICA BOTELLA NO RETORNABLE 330.0,ABI,0.002403265
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,ABI,0.002941933
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA CTE BOTELLA RETORNABLE 1000.0,ABI,7.20E-05
AUSTEN OTRAS LATA NO RETORNABLE 330.0,COSTENA BACANA BOTELLA NO RETORNABLE 320.0,ABI,0.00309701
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BOGOTA BEER COMPANY SEPTIMAZO BOTELLA NO RETORNABLE 330.0,ABI,0.002850611
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA CTE LATA NO RETORNABLE 473.0,ABI,0.000946768
AUSTEN OTRAS LATA NO RETORNABLE 330.0,MODELO ESPECIAL BOTELLA NO RETORNABLE 355.0,ABI,0.003129048
AUSTEN OTRAS LATA NO RETORNABLE 330.0,PILSEN CTE BOTELLA RETORNABLE 750.0,ABI,0.001705187
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA CTE BOTELLA NO RETORNABLE 500.0,ABI,0.002927875
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,ABI,0.002077504
AUSTEN OTRAS LATA NO RETORNABLE 330.0,POKER CTE BOTELLA RETORNABLE 300.0,ABI,0.001621333
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA TRIGO LATA NO RETORNABLE 330.0,ABI,0.002256308
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BUSCH LIGHT LATA NO RETORNABLE 330.0,ABI,0.001515107
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,ABI,0.001448018
AUSTEN OTRAS LATA NO RETORNABLE 330.0,POKER CTE OTROS ENVASES NO RETORNABLE 330.0,ABI,0.001995159
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BUDWEISER T. BOTELLA RETORNABLE 250.0,ABI,0.000298272
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA JUAN VALDEZ LATA NO RETORNABLE 269.0,ABI,0
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA CTE BOTELLA NO RETORNABLE 330.0,ABI,0.000203066
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA TRIGO BOTELLA RETORNABLE 330.0,ABI,0.000122914
AUSTEN OTRAS LATA NO RETORNABLE 330.0,MICHELOB ULTRA CTE LATA NO RETORNABLE 269.0,ABI,0.000659319
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA GRAN DORADA BOTELLA RETORNABLE null.0,ABI,0.003014791
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,ABI,0.002385676
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA CTE BOTELLA RETORNABLE 750.0,ABI,0.002735351
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BECK'S CTE LATA NO RETORNABLE 355.0,ABI,0.003053966
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA LIGHT LATA NO RETORNABLE 296.0,ABI,0.003082279
AUSTEN OTRAS LATA NO RETORNABLE 330.0,REDD'S ROSE LATA NO RETORNABLE 269.0,ABI,0
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AUSTEN OTRAS LATA NO RETORNABLE 330.0,ABI,-0.1473574
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BUDWEISER T. BOTELLA RETORNABLE 330.0,ABI,0
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BAHIA CTE LATA NO RETORNABLE 330.0,ABI,0.002585503
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CORONA EXTRA LATA NO RETORNABLE 269.0,ABI,0.002864534
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BOGOTA BEER COMPANY LAGER BOTELLA NO RETORNABLE 330.0,ABI,0.002749715
AUSTEN OTRAS LATA NO RETORNABLE 330.0,POKER ROJA LATA NO RETORNABLE 330.0,ABI,0.000441841
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA FUSION BOTELLA RETORNABLE 175.0,ABI,0
AUSTEN OTRAS LATA NO RETORNABLE 330.0,COSTENA CTE BOTELLA RETORNABLE 350.0,ABI,0.00258792
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA SIEMBRA BOTELLA RETORNABLE 330.0,ABI,0.002284144
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BECK'S CTE LATA NO RETORNABLE 269.0,ABI,0.001938701
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA BOTELLA NO RETORNABLE 900.0,ABI,0.001720261
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA LIGHT LATA NO RETORNABLE 300.0,ABI,9.83E-05
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA FUSION BOTELLA RETORNABLE 330.0,ABI,0.002734849
AUSTEN OTRAS LATA NO RETORNABLE 330.0,POKER PURA MALTA BOTELLA RETORNABLE 330.0,ABI,0.002906269
AUSTEN OTRAS LATA NO RETORNABLE 330.0,NATIVA T. BOTELLA RETORNABLE 250.0,ABI,0.000856353
AUSTEN OTRAS LATA NO RETORNABLE 330.0,AGUILA CERO BOTELLA NO RETORNABLE 330.0,ABI,0.001600943
AUSTEN OTRAS LATA NO RETORNABLE 330.0,CLUB COLOMBIA ROJA LATA NO RETORNABLE 355.0,ABI,0.003015443
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,ABI,0.002850611
AUSTEN OTRAS LATA NO RETORNABLE 330.0,BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ABI,0.002340925
